id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1215516775875522561,1215453291166994438,2020-01-10 07:12:37 +01,2020-01-10,07:12:37,+0100,1215449478234284038,olanrewajuibuk5,Olanrewaju Ibukun olabode,,@RAM_Maroc  https://t.co/5dg9qQ6XvQ,und,[],[],['https://pbs.twimg.com/media/EN5iDRmXsAEnsQ5.jpg'],1,0,0,[],[],https://twitter.com/OlanrewajuIbuk5/status/1215516775875522561,False,,1,https://pbs.twimg.com/media/EN5iDRmXsAEnsQ5.jpg,,,,,,,[],,,,
1215457810441539584,1215453291166994438,2020-01-10 03:18:18 +01,2020-01-10,03:18:18,+0100,142749287,ram_maroc,Royal Air Maroc,,"@OlanrewajuIbuk5 Hello, we apologize for the inconvenience. Kindly DM us the reference of your claim.",en,[],[],[],2,0,0,[],[],https://twitter.com/RAM_Maroc/status/1215457810441539584,False,,0,,,,,,,,"[{'screen_name': 'OlanrewajuIbuk5', 'name': 'Olanrewaju Ibukun olabode', 'id': '1215449478234284038'}]",,,,
1215453291166994438,1215453291166994438,2020-01-10 03:00:21 +01,2020-01-10,03:00:21,+0100,1215449478234284038,olanrewajuibuk5,Olanrewaju Ibukun olabode,,@RAM_Maroc lost my luggage since the 17th of December on your flight and still no response or compensation. Even though am a frequent flyer,en,[],[],[],1,0,0,[],[],https://twitter.com/OlanrewajuIbuk5/status/1215453291166994438,False,,0,,,,,,,,[],,,,
1215445073804111872,1214924854148968448,2020-01-10 02:27:42 +01,2020-01-10,02:27:42,+0100,899366280096034816,camara_jan,Jan Camara,,@PatomouN @RAM_Maroc Still waiting for the promised compensation,en,[],[],[],0,0,1,[],[],https://twitter.com/camara_jan/status/1215445073804111872,False,,0,,,,,,,,"[{'screen_name': 'PatomouN', 'name': 'Pemy', 'id': '2270494089'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215444764167954434,1215338052329054212,2020-01-10 02:26:28 +01,2020-01-10,02:26:28,+0100,899366280096034816,camara_jan,Jan Camara,,@Ecullen8 @RAM_Maroc Customer service in non existent. I have spoken to them regularly but get nowhere.waiting for promised compensation for nearly 6 months,en,[],[],[],0,0,1,[],[],https://twitter.com/camara_jan/status/1215444764167954434,False,,0,,,,,,,,"[{'screen_name': 'Ecullen8', 'name': 'Erin Cullen', 'id': '39277294'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215436552756658176,1215432606415835137,2020-01-10 01:53:50 +01,2020-01-10,01:53:50,+0100,1174609215115149312,lorabisafaa,Safaa Lorabi,,"@RAM_Maroc AT431 Sortez vous les doigts, b*rdel de m*rde !",fr,[],[],[],0,0,0,[],[],https://twitter.com/LorabiSafaa/status/1215436552756658176,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215436245561696257,1215436245561696257,2020-01-10 01:52:37 +01,2020-01-10,01:52:37,+0100,1174609215115149312,lorabisafaa,Safaa Lorabi,,"@RAM_Maroc #RAM  Il est 01h51, nous devions décoller à 23h05 pour Agadir, nous sommes séquestrés dans une salle d’embarquement, avec le refus catégorique des responsables de l’aéroport Med V et de la compagnie #RoyalAirMaroc de nous renseigner - notre vol va-t-il être maintenu ?  https://t.co/gN5QuJZBGZ",fr,[],[],[],0,0,0,"['ram', 'royalairmaroc']",[],https://twitter.com/LorabiSafaa/status/1215436245561696257,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1215436058873090054/pu/img/hPq47ObUH7VkhLbo.jpg,,,,,,,[],,,,
1215435929533538310,1215432606415835137,2020-01-10 01:51:21 +01,2020-01-10,01:51:21,+0100,142749287,ram_maroc,Royal Air Maroc,,"@LorabiSafaa Bonjour, nous regrettons ce désagrément. Merci de nous envoyer par DM la référence de votre dossier de réservation.",fr,[],[],[],2,0,0,[],[],https://twitter.com/RAM_Maroc/status/1215435929533538310,False,,0,,,,,,,,"[{'screen_name': 'LorabiSafaa', 'name': 'Safaa Lorabi', 'id': '1174609215115149312'}]",,,,
1215433977147920385,1215356872330502145,2020-01-10 01:43:36 +01,2020-01-10,01:43:36,+0100,142749287,ram_maroc,Royal Air Maroc,,"@drlaurian Hello Laurian, we invite you to send us your booking reference as well as your full name in a DM to assist you.",en,[],[],[],0,0,0,[],[],https://twitter.com/RAM_Maroc/status/1215433977147920385,False,,0,,,,,,,,"[{'screen_name': 'drlaurian', 'name': 'Laurian R. Bowles', 'id': '461032883'}]",,,,
1215432606415835137,1215432606415835137,2020-01-10 01:38:09 +01,2020-01-10,01:38:09,+0100,1174609215115149312,lorabisafaa,Safaa Lorabi,,"@RAM_Maroc il serait de bon ton de vous sortir les doigts du c*l pour nous faire partir de Casablanca vers Agadir! Il est 01h37, notre vol devait décoller à 23h05, REPONDEZ-NOUS, M*RDE",fr,[],[],[],1,0,0,[],[],https://twitter.com/LorabiSafaa/status/1215432606415835137,False,,0,,,,,,,,[],,,,
1215399512673542145,1215356872330502145,2020-01-09 23:26:39 +01,2020-01-09,23:26:39,+0100,461032883,drlaurian,Laurian R. Bowles,,@aubnoufer @RAM_Maroc And I gave up on going to the restaurant  they gave the vouchers for. My French and Arabic are non-existent so I'm not mad at anyone but me.,en,[],[],[],0,0,0,[],[],https://twitter.com/drlaurian/status/1215399512673542145,False,,0,,,,,,,,"[{'screen_name': 'aubnoufer', 'name': 'Aub.', 'id': '767776009'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215397073551609861,1215231996068278272,2020-01-09 23:16:57 +01,2020-01-09,23:16:57,+0100,763494482134327297,noborder_ffm,NoBorder_Ffm,,@rotebeten @RAM_Maroc  https://t.co/m6fVpxnMUT,und,[],['https://twitter.com/VgA_HessenMainz/status/1215379481885659136'],[],0,0,0,[],[],https://twitter.com/noborder_ffm/status/1215397073551609861,False,https://twitter.com/VgA_HessenMainz/status/1215379481885659136,0,,,,,,,,"[{'screen_name': 'rotebeten', 'name': 'Befreiungstheologie', 'id': '554263226'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215390639191359488,1215338052329054212,2020-01-09 22:51:23 +01,2020-01-09,22:51:23,+0100,142749287,ram_maroc,Royal Air Maroc,,"@Ecullen8 Hi, Please check your DM.",en,[],[],[],0,0,0,[],[],https://twitter.com/RAM_Maroc/status/1215390639191359488,False,,0,,,,,,,,"[{'screen_name': 'Ecullen8', 'name': 'Erin Cullen', 'id': '39277294'}]",,,,
1215385962928377856,1215385962928377856,2020-01-09 22:32:48 +01,2020-01-09,22:32:48,+0100,545145205,twentyone_miles,twentyonemiles,,"So despite protests, Abdel Hamid Mhabi was deported from Germany to Morocco this evening, courtesy of @RAM_Maroc   #RoyalAirMaroc #Deportation  #StopDeportation #NoDeportation",en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,1,0,"['royalairmaroc', 'deportation', 'stopdeportation', 'nodeportation']",[],https://twitter.com/twentyone_miles/status/1215385962928377856,False,https://twitter.com/VgA_HessenMainz/status/1215379481885659136,0,,,,,,,,[],,,,
1215362442395602951,1215356872330502145,2020-01-09 20:59:21 +01,2020-01-09,20:59:21,+0100,767776009,aubnoufer,Aub.,,@drlaurian @RAM_Maroc Yea it is...,en,[],[],[],1,0,1,[],[],https://twitter.com/aubnoufer/status/1215362442395602951,False,,0,,,,,,,,"[{'screen_name': 'drlaurian', 'name': 'Laurian R. Bowles', 'id': '461032883'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215356872330502145,1215356872330502145,2020-01-09 20:37:13 +01,2020-01-09,20:37:13,+0100,461032883,drlaurian,Laurian R. Bowles,,"@RAM_Maroc in Casablanca--check in for our flight started almost 40 minutes ago but no one is at the desks. Also, is the flight to JFK really delayed 4 1/2 hours?",en,[],[],[],2,0,0,[],[],https://twitter.com/drlaurian/status/1215356872330502145,False,,0,,,,,,,,[],,,,
1215338052329054212,1215338052329054212,2020-01-09 19:22:26 +01,2020-01-09,19:22:26,+0100,39277294,ecullen8,Erin Cullen,,@RAM_Maroc do you have a functional customer service team? Please reach out as we are not getting service. #customerservice #airlines,en,[],[],[],2,0,1,"['customerservice', 'airlines']",[],https://twitter.com/Ecullen8/status/1215338052329054212,False,,0,,,,,,,,[],,,,
1215325556503470081,1215231996068278272,2020-01-09 18:32:46 +01,2020-01-09,18:32:46,+0100,554263226,rotebeten,Befreiungstheologie,,@noborder_ffm @RAM_Maroc You have news? 😥,en,[],[],[],1,0,0,[],[],https://twitter.com/rotebeten/status/1215325556503470081,False,,0,,,,,,,,"[{'screen_name': 'noborder_ffm', 'name': 'NoBorder_Ffm', 'id': '763494482134327297'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215311967994417152,1215311967994417152,2020-01-09 17:38:47 +01,2020-01-09,17:38:47,+0100,33149259,justplanes,Just Planes,,🔵✈️ @RAM_Maroc Boeing 747 🔴🎥 More🔛  https://t.co/VKpojbXdM4  #avgeek #pilot #pilots #pilotlife #ram #royalairmaroc #boeing747 #boeing #Casablanca #Morocco  https://t.co/E7sL9PW0qn,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",['http://www.justplanes.com'],[],0,1,28,"['avgeek', 'pilot', 'pilots', 'pilotlife', 'ram', 'royalairmaroc', 'boeing747', 'boeing', 'casablanca', 'morocco']",[],https://twitter.com/justplanes/status/1215311967994417152,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1215311841003483138/pu/img/uJ4mKW4xeMsbhqrk.jpg,,,,,,,[],,,,
1215307770188054533,1215307770188054533,2020-01-09 17:22:06 +01,2020-01-09,17:22:06,+0100,1196502701431033861,alyakout_net,AlYakout,,"GALAXY NOTE 10 - Casablanca, Maroc: note 10 plus couleur crystal comme neuf aucune égratinure presque une semaine d'utilisation 12g de ram et 512g de stockage avec coque  https://t.co/eE9onA7B17  https://t.co/b0mnqYl9yr #Maroc #Annonces #Vente  https://t.co/5w2GR05cGo",fr,[],"['http://www.alyakout.net/fr/galaxy-note-10/1762?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=alyakout_net', 'http://AlYakout.net']",['https://pbs.twimg.com/media/EN2j-gmU4AEhA5u.jpg'],0,0,0,"['maroc', 'annonces', 'vente']",[],https://twitter.com/AlYakout_Net/status/1215307770188054533,False,,1,https://pbs.twimg.com/media/EN2j-gmU4AEhA5u.jpg,,,,,,,[],,,,
1215307533532921863,1215307533532921863,2020-01-09 17:21:09 +01,2020-01-09,17:21:09,+0100,1158709454407385088,fhl_lippe,Flüchtlingshilfe Lippe e.V.,,Stop deportation!  @royalairmarocuk  @royalairmarocnl  @RAM_Maroc,fr,"[{'screen_name': 'royalairmarocuk', 'name': 'royal air maroc', 'id': '229087676'}, {'screen_name': 'royalairmarocnl', 'name': 'royal air maroc nl', 'id': '199690478'}, {'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,0,0,[],[],https://twitter.com/FHL_Lippe/status/1215307533532921863,False,https://twitter.com/VgA_HessenMainz/status/1215305657877966848,0,,,,,,,,[],,,,
1215306724007186432,1215231996068278272,2020-01-09 17:17:56 +01,2020-01-09,17:17:56,+0100,1215269164388102151,olga45384006,Olga,,@noborder_ffm @RAM_Maroc *Zeug meine ich,de,[],[],[],0,0,0,[],[],https://twitter.com/Olga45384006/status/1215306724007186432,False,,0,,,,,,,,"[{'screen_name': 'noborder_ffm', 'name': 'NoBorder_Ffm', 'id': '763494482134327297'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215306597322412033,1215231996068278272,2020-01-09 17:17:26 +01,2020-01-09,17:17:26,+0100,1215269164388102151,olga45384006,Olga,,@noborder_ffm @RAM_Maroc sitzt im Flughafen,de,[],[],[],1,0,0,[],[],https://twitter.com/Olga45384006/status/1215306597322412033,False,,0,,,,,,,,"[{'screen_name': 'noborder_ffm', 'name': 'NoBorder_Ffm', 'id': '763494482134327297'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215293993405337600,1215293993405337600,2020-01-09 16:27:21 +01,2020-01-09,16:27:21,+0100,1050129212395401217,pontoseviagens,Pontos e Viagens (em 🏡),,🤓 Quer saber como é voar na Royal Air Maroc? 🤷‍♂️🙇‍♂️👇#pontoseviagens @milhasedestinos @AGUSAGUERO20 @adrianratam @IngDeMillas @IngDeMillas @RAM_Maroc    https://t.co/NfcqZJ9c8c,pt,"[{'screen_name': 'milhasedestinos', 'name': 'pontos e viagens', 'id': '860992399102926848'}, {'screen_name': 'agusaguero20', 'name': 'agusaguero.', 'id': '1301356583398576129'}, {'screen_name': 'adrianratam', 'name': 'adrián', 'id': '901605135956275201'}, {'screen_name': 'ingdemillas', 'name': 'ariel | ingeniero de millas', 'id': '1035228669369835521'}, {'screen_name': 'ingdemillas', 'name': 'ariel | ingeniero de millas', 'id': '1035228669369835521'}, {'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",['https://pontoseviagens.com/voar-royal-air-maroc/'],[],0,1,6,['pontoseviagens'],[],https://twitter.com/Pontoseviagens/status/1215293993405337600,False,,0,,,,,,,,[],,,,
1215270942261293058,1215231996068278272,2020-01-09 14:55:45 +01,2020-01-09,14:55:45,+0100,1215269164388102151,olga45384006,Olga,,"@noborder_ffm @RAM_Maroc Terminal 2, Gate E9",es,[],[],[],0,0,0,[],[],https://twitter.com/Olga45384006/status/1215270942261293058,False,,0,,,,,,,,"[{'screen_name': 'noborder_ffm', 'name': 'NoBorder_Ffm', 'id': '763494482134327297'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215270737612767232,1215231996068278272,2020-01-09 14:54:57 +01,2020-01-09,14:54:57,+0100,1215269164388102151,olga45384006,Olga,,@noborder_ffm @RAM_Maroc Terminal 2 Gate E9,es,[],[],[],1,0,0,[],[],https://twitter.com/Olga45384006/status/1215270737612767232,False,,0,,,,,,,,"[{'screen_name': 'noborder_ffm', 'name': 'NoBorder_Ffm', 'id': '763494482134327297'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215268380846051328,1215006148547563526,2020-01-09 14:45:35 +01,2020-01-09,14:45:35,+0100,142749287,ram_maroc,Royal Air Maroc,,"@Jonathan_Soroff Hello, an answer was sent to you via DM.",en,[],[],[],0,0,0,[],[],https://twitter.com/RAM_Maroc/status/1215268380846051328,False,,0,,,,,,,,"[{'screen_name': 'Jonathan_Soroff', 'name': 'Jonathan Soroff', 'id': '82709146'}]",,,,
1215267112819789825,1207989726613032965,2020-01-09 14:40:32 +01,2020-01-09,14:40:32,+0100,2827863348,monaaly0042,Mona Aly,,@tobimaj @RAM_Maroc @royalairmarocuk You can be persistent @RAM_Maroc @royalairmarocuk &amp; might be lucky or go to flight refund online £92 pp is their fee. £112 if it goes to court. Independent of that is a citizen advice bureau who can get you free legal representation. This way you keep all of the compensation.,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}, {'screen_name': 'royalairmarocuk', 'name': 'royal air maroc', 'id': '229087676'}]",[],[],0,0,0,[],[],https://twitter.com/MonaAly0042/status/1215267112819789825,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'royalairmarocuk', 'name': 'Royal Air Maroc', 'id': '229087676'}]",,,,
1215257102509322240,1204364684222226433,2020-01-09 14:00:46 +01,2020-01-09,14:00:46,+0100,952592502,jmoncomble,Jocelyn Moncomble,,"Bonjour @RAM_Maroc,  Voilà 111 jours que vous m'avez promis un dédommagement sous 4 à 6 semaines, serait-il possible de voir mon dossier avancer ?",fr,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],2,0,0,[],[],https://twitter.com/JMoncomble/status/1215257102509322240,False,,0,,,,,,,,[],,,,
1215254253633265664,1215239622760058880,2020-01-09 13:49:27 +01,2020-01-09,13:49:27,+0100,1030693429972545536,seebrueckeffm,Seebrücke Frankfurt,,Abdel Hamid Mhabi ist nun gegen seinen Willen auf dem Weg zum Frankfurter Flughafen. Er will nicht ins Flugzeug steigen. @RAM_Maroc muss seinen Flug stornieren! #FreedomOfMovement #StopDeportation   https://t.co/cW2CYEDJ3r,de,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",['https://twitter.com/noborder_ffm/status/1215246247134666752'],[],0,0,0,"['freedomofmovement', 'stopdeportation']",[],https://twitter.com/SeebrueckeFfm/status/1215254253633265664,False,https://twitter.com/noborder_ffm/status/1215246247134666752,0,,,,,,,,[],,,,
1215254247350116353,1215254247350116353,2020-01-09 13:49:25 +01,2020-01-09,13:49:25,+0100,3404723825,newroz_d,Newroz,,@RAM_Maroc #Stopdeportation,und,[],[],[],0,0,0,['stopdeportation'],[],https://twitter.com/newroz_d/status/1215254247350116353,False,,0,,,,,,,,[],,,,
1215253300884447233,1215253300884447233,2020-01-09 13:45:39 +01,2020-01-09,13:45:39,+0100,3404723825,newroz_d,Newroz,,@RAM_Maroc He is now against his will on the way to frankfurt airport. He does not want to board the plane. @RAM_Maroc must cancel his flight!,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,0,1,[],[],https://twitter.com/newroz_d/status/1215253300884447233,False,https://twitter.com/noborder_ffm/status/1215246247134666752,0,,,,,,,,[],,,,
1215246492342112256,1215231996068278272,2020-01-09 13:18:36 +01,2020-01-09,13:18:36,+0100,1030693429972545536,seebrueckeffm,Seebrücke Frankfurt,,"@noborder_ffm @RAM_Maroc @Airport_FRA das steht auch so im antira-info, mir ist nur aufgefallen, dass bei der einen Nr. was fehlt 🧐",de,[],[],[],0,0,0,[],[],https://twitter.com/SeebrueckeFfm/status/1215246492342112256,False,,0,,,,,,,,"[{'screen_name': 'noborder_ffm', 'name': 'NoBorder_Ffm', 'id': '763494482134327297'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Airport_FRA', 'name': 'Frankfurt Airport', 'id': '29191391'}]",,,,
1215246371982381056,1215246371982381056,2020-01-09 13:18:07 +01,2020-01-09,13:18:07,+0100,1289440322,medias24,Medias24,,@RAM_Maroc : lancement d’une nouvelle ligne reliant Laâyoune à Rabat   https://t.co/JO8tAalEVg #Medias24  https://t.co/q3847d89sx,fr,[],['https://www.medias24.com/ram-lancement-d-une-nouvelle-ligne-reliant-laayoune-a-rabat-6700.html'],['https://pbs.twimg.com/media/EN1sIIOWoAAr7rY.jpg'],0,0,0,['medias24'],[],https://twitter.com/Medias24/status/1215246371982381056,False,,1,https://pbs.twimg.com/media/EN1sIIOWoAAr7rY.jpg,,,,,,,[],,,,
1215246247134666752,1215231996068278272,2020-01-09 13:17:38 +01,2020-01-09,13:17:38,+0100,763494482134327297,noborder_ffm,NoBorder_Ffm,,@RAM_Maroc He is now against his will on the way to frankfurt airport. He does not want to board the plane. @RAM_Maroc must cancel his flight!  #freedomofmovement #nodeportation,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],2,2,5,"['freedomofmovement', 'nodeportation']",[],https://twitter.com/noborder_ffm/status/1215246247134666752,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215245483968548871,1215231996068278272,2020-01-09 13:14:36 +01,2020-01-09,13:14:36,+0100,763494482134327297,noborder_ffm,NoBorder_Ffm,,"@SeebrueckeFfm @RAM_Maroc @Airport_FRA ups, thanks!",en,[],[],[],1,0,1,[],[],https://twitter.com/noborder_ffm/status/1215245483968548871,False,,0,,,,,,,,"[{'screen_name': 'SeebrueckeFfm', 'name': 'Seebrücke Frankfurt', 'id': '1030693429972545536'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Airport_FRA', 'name': 'Frankfurt Airport', 'id': '29191391'}]",,,,
1215245129075871750,1215245129075871750,2020-01-09 13:13:11 +01,2020-01-09,13:13:11,+0100,78681704,2minteractive,2M.ma,,"#Maroc A partir du 11 mars prochain, une nouvelle ligne aérienne reliera #Laâyoune à #Rabat à raison de 2 fréquences/ semaine, tous les lundis et mercredis.  La @RAM_Maroc annonce aussi la mise en place d'une nouvelle ligne Laâyoune-Marrakech.   Détails:  https://t.co/MyDlmru9RZ  https://t.co/2rRFjbEKcs",fr,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",['https://bit.ly/2R3MMTD'],"['https://pbs.twimg.com/media/EN1q_lQWoAEh33t.jpg', 'https://pbs.twimg.com/media/EN1q_nFX4AAqtwO.jpg']",0,3,16,"['maroc', 'laâyoune', 'rabat']",[],https://twitter.com/2MInteractive/status/1215245129075871750,False,,1,https://pbs.twimg.com/media/EN1q_lQWoAEh33t.jpg,,,,,,,[],,,,
1215243463647735808,1215231996068278272,2020-01-09 13:06:34 +01,2020-01-09,13:06:34,+0100,1030693429972545536,seebrueckeffm,Seebrücke Frankfurt,,@noborder_ffm @RAM_Maroc @Airport_FRA the first phone number must be ‼️+49 69 920014-0 ‼️  #StopDeportation,en,[],[],[],1,0,3,['stopdeportation'],[],https://twitter.com/SeebrueckeFfm/status/1215243463647735808,False,,0,,,,,,,,"[{'screen_name': 'noborder_ffm', 'name': 'NoBorder_Ffm', 'id': '763494482134327297'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Airport_FRA', 'name': 'Frankfurt Airport', 'id': '29191391'}]",,,,
1215239622760058880,1215239622760058880,2020-01-09 12:51:18 +01,2020-01-09,12:51:18,+0100,1030693429972545536,seebrueckeffm,Seebrücke Frankfurt,,"Wir fordern den sofortigen Stopp der Abschiebung von Abdel Hamid Mhabi, die heute für 17:40 Uhr geplant ist. Er ist akut suizidgefährdet, ein erster Versuch, ihn abzuschieben, scheiterte diese Woche bereits. @RAM_Maroc wird Handlanger dieser unmenschlichen Praxis sein. #NoBorder",de,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],1,3,13,['noborder'],[],https://twitter.com/SeebrueckeFfm/status/1215239622760058880,False,https://twitter.com/noborder_ffm/status/1215231996068278272,0,,,,,,,,[],,,,
1215237861617872897,1215006114959495172,2020-01-09 12:44:18 +01,2020-01-09,12:44:18,+0100,763494482134327297,noborder_ffm,NoBorder_Ffm,,@VgA_HessenMainz @RAM_Maroc @Airport_FRA Protestiert bei der Airline! Der Telefonkontakt von deren Büro in Frankfurt ist: tel:+4969920014 oder Airline direkt: 069 92 00 14 61. Ihr könnt die Airline auch via Whatsapp kontaktieren: +212 5224-88448 #nodeportation #nooneisillegal #noborder,de,[],[],[],0,0,2,"['nodeportation', 'nooneisillegal', 'noborder']",[],https://twitter.com/noborder_ffm/status/1215237861617872897,False,,0,,,,,,,,"[{'screen_name': 'VgA_HessenMainz', 'name': 'Network against Deportation Hessen/Mainz', 'id': '1003220459448565761'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Airport_FRA', 'name': 'Frankfurt Airport', 'id': '29191391'}]",,,,
1215237557358923777,1215009299799453696,2020-01-09 12:43:06 +01,2020-01-09,12:43:06,+0100,763494482134327297,noborder_ffm,NoBorder_Ffm,,@VgA_HessenMainz @RAM_Maroc Der Telefonkontakt von deren Büro in Frankfurt ist: tel:+4969920014 oder Airline direkt: 069 92 00 14 61. Ihr könnt die Airline auch via Whatsapp kontaktieren: +212 5224-88448,de,[],[],[],0,0,0,[],[],https://twitter.com/noborder_ffm/status/1215237557358923777,False,,0,,,,,,,,"[{'screen_name': 'VgA_HessenMainz', 'name': 'Network against Deportation Hessen/Mainz', 'id': '1003220459448565761'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215233266673995776,1215231996068278272,2020-01-09 12:26:03 +01,2020-01-09,12:26:03,+0100,763494482134327297,noborder_ffm,NoBorder_Ffm,,@RAM_Maroc The flight will leave @Airport_FRA at 17:40 with flight number AT811 to Casablanca. Help us to demand for the cancellation of his flight by calling Royal Air Maroc +4969920014 (Frankfurt Office) or 069 92 00 14 61 (general office).,en,"[{'screen_name': 'airport_fra', 'name': 'frankfurt airport', 'id': '29191391'}]",[],[],1,1,3,[],[],https://twitter.com/noborder_ffm/status/1215233266673995776,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1215231996068278272,1215231996068278272,2020-01-09 12:21:00 +01,2020-01-09,12:21:00,+0100,763494482134327297,noborder_ffm,NoBorder_Ffm,,We are demanding the immediate halt of the deportation of Abdel Hamid Mhabi which is sheduled for 17:40 today. He is acutely suicidal and a first attempt to deport him already failed this week. @RAM_Maroc will be the henchman of this inhumane practice. #NOBORDER #nooneisillegal,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],3,19,22,"['noborder', 'nooneisillegal']",[],https://twitter.com/noborder_ffm/status/1215231996068278272,False,,0,,,,,,,,[],,,,
1215197795336015872,1215197795336015872,2020-01-09 10:05:06 +01,2020-01-09,10:05:06,+0100,130848425,rocketroute,RocketRoute,,"French #ATC #strike causing high #flightdelay across the country especially at several TMAs: Nantes, Lille, Toulouse. Here's @RAM_Maroc RAM777Z airborne from @ParisAeroport to Casablanca Intl. Monitor the Current Network Situation via  https://t.co/hPuqBFnfjW @_opsgroup @A4Europe  https://t.co/rU0BgSoVye",en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}, {'screen_name': 'parisaeroport', 'name': 'paris aéroport', 'id': '106699049'}, {'screen_name': '_opsgroup', 'name': 'opsgroup', 'id': '165120932'}, {'screen_name': 'a4europe', 'name': 'airlines for europe (a4e)', 'id': '4483017304'}]",['http://flightboard.rocketroute.com'],['https://pbs.twimg.com/media/EN0_81ZWAAAYiux.jpg'],1,0,0,"['atc', 'strike', 'flightdelay']",[],https://twitter.com/RocketRoute/status/1215197795336015872,False,,1,https://pbs.twimg.com/media/EN0_81ZWAAAYiux.jpg,,,,,,,[],,,,
1215197287862939648,1215197287862939648,2020-01-09 10:03:05 +01,2020-01-09,10:03:05,+0100,1289201964,infogibraltar,InfoGibraltar,,Aquí van los vuelos de hoy #Gibraltar @easyJet @British_Airways @RAM_Maroc   #VisitGibraltar,es,"[{'screen_name': 'easyjet', 'name': 'easyjet', 'id': '38676903'}, {'screen_name': 'british_airways', 'name': 'british airways', 'id': '18332190'}, {'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,0,0,"['gibraltar', 'visitgibraltar']",[],https://twitter.com/InfoGibraltar/status/1215197287862939648,False,https://twitter.com/GibraltarBCA/status/1215196512822497280,0,,,,,,,,[],,,,
